sensor_type,event_timestamp_ns,elapsed_realtime_ns,wall_time_ms,x,y,z,accuracy
android.sensor.gyroscope,511454994488435,511455001066502,1773454779320,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511454999239320,511455010475461,1773454779329,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511454997955518,511455012377336,1773454779331,0.08973085,-0.0634098,9.845867,3
android.sensor.gyroscope,511455003990154,511455012449940,1773454779331,-0.0015271619,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455008741039,511455015270044,1773454779334,-3.054324E-4,-0.0010690134,-6.108648E-4,3
android.sensor.accelerometer,511455007457237,511455015382388,1773454779334,0.0849452,-0.0634098,9.869795,3
android.sensor.gyroscope,511455013491924,511455020436138,1773454779339,-3.054324E-4,-0.0010690134,6.108648E-4,3
android.sensor.gyroscope,511455018242810,511455025082804,1773454779344,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455016959008,511455025432231,1773454779344,0.12083755,-0.0634098,9.862617,3
android.sensor.gyroscope,511455022993695,511455029485565,1773454779348,-3.054324E-4,-0.0010690134,6.108648E-4,3
android.sensor.gyroscope,511455027744581,511455035603221,1773454779354,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455026460779,511455035943169,1773454779355,0.104087785,-0.08973085,9.862617,3
android.sensor.gyroscope,511455032495466,511455039812127,1773454779358,9.162972E-4,0.0013744457,-6.108648E-4,3
android.sensor.gyroscope,511455037246299,511455043906033,1773454779363,-3.054324E-4,1.527162E-4,-0.0018325944,3
android.sensor.accelerometer,511455035962497,511455044356190,1773454779363,0.09212367,-0.07776674,9.869795,3
android.sensor.gyroscope,511455041997185,511455055184992,1773454779374,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455045464268,511455055594731,1773454779374,0.09212367,-0.101694964,9.88176,3
android.sensor.gyroscope,511455046748070,511455055710721,1773454779374,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455051498956,511455058108377,1773454779377,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455056249841,511455064664575,1773454779383,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455054966039,511455065761190,1773454779384,0.09212367,-0.07537391,9.855438,3
android.sensor.gyroscope,511455061000726,511455071793273,1773454779390,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455064467810,511455072315721,1773454779391,0.08733802,-0.06580263,9.865009,3
android.sensor.gyroscope,511455065751612,511455072477231,1773454779391,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455070502497,511455079391086,1773454779398,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455075253383,511455087674263,1773454779406,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455073969581,511455088013690,1773454779407,0.096909314,-0.061016977,9.867402,3
android.sensor.gyroscope,511455080004216,511455088192648,1773454779407,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455084755101,511455092437336,1773454779411,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455083471299,511455092703794,1773454779411,0.08973085,-0.06819545,9.857831,3
android.sensor.gyroscope,511455089505987,511455096036294,1773454779415,-3.054324E-4,-0.0010690134,0.0018325944,3
android.sensor.gyroscope,511455094256872,511455101183013,1773454779420,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455092973070,511455101369002,1773454779420,0.106480606,-0.0634098,9.850653,3
android.sensor.gyroscope,511455099007758,511455105698586,1773454779424,9.162972E-4,0.0013744457,6.108648E-4,3
android.sensor.gyroscope,511455103758643,511455113389731,1773454779432,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455102474841,511455113528065,1773454779432,0.10887343,-0.061016977,9.855438,3
android.sensor.gyroscope,511455108509529,511455119065513,1773454779438,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455113260362,511455119947961,1773454779439,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455111976560,511455120150565,1773454779439,0.09930214,-0.05383851,9.850653,3
android.sensor.gyroscope,511455118011247,511455125250721,1773454779444,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455121478331,511455129544783,1773454779448,0.07537391,-0.06580263,9.84826,3
android.sensor.gyroscope,511455122762133,511455129939211,1773454779449,-3.054324E-4,-0.0010690134,-6.108648E-4,3
android.sensor.gyroscope,511455127513018,511455133981711,1773454779453,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455132263904,511455139323481,1773454779458,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455130980101,511455139855721,1773454779458,0.07776674,-0.058624156,9.841082,3
android.sensor.gyroscope,511455137014789,511455143870929,1773454779463,-0.0015271619,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455140481872,511455150929211,1773454779470,0.07537391,-0.046660043,9.853045,3
android.sensor.gyroscope,511455141765674,511455151082856,1773454779470,-3.054324E-4,-0.0010690134,6.108648E-4,3
android.sensor.gyroscope,511455146516560,511455154480929,1773454779473,-3.054324E-4,-0.0010690134,-6.108648E-4,3
android.sensor.accelerometer,511455149983591,511455158284523,1773454779477,0.0849452,-0.06580263,9.855438,3
android.sensor.gyroscope,511455151267393,511455158567804,1773454779477,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455156018279,511455162793065,1773454779481,-3.054324E-4,1.527162E-4,-0.0018325944,3
android.sensor.gyroscope,511455160769164,511455168115825,1773454779487,9.162972E-4,0.0013744457,6.108648E-4,3
android.sensor.accelerometer,511455159485362,511455168450148,1773454779487,0.07776674,-0.0634098,9.84826,3
android.sensor.gyroscope,511455165520049,511455173002179,1773454779492,-3.054324E-4,0.0013744457,-6.108648E-4,3
android.sensor.gyroscope,511455170270935,511455177529367,1773454779496,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455168987133,511455177887283,1773454779497,0.08015956,-0.05383851,9.860224,3
android.sensor.gyroscope,511455175021820,511455182208221,1773454779501,-3.054324E-4,-0.0010690134,6.108648E-4,3
android.sensor.gyroscope,511455179772706,511455193499054,1773454779512,-0.0015271619,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455178488904,511455193941867,1773454779513,0.0849452,-0.08973085,9.860224,3
android.sensor.gyroscope,511455184523539,511455194091763,1773454779513,-3.054324E-4,0.0013744457,6.108648E-4,3
android.sensor.accelerometer,511455187990622,511455195910096,1773454779515,0.11844472,-0.06819545,9.869795,3
android.sensor.gyroscope,511455189274424,511455196052752,1773454779515,9.162972E-4,-0.0010690134,-6.108648E-4,3
android.sensor.gyroscope,511455194025310,511455200798481,1773454779519,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455198776195,511455206090981,1773454779525,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455197492393,511455206327231,1773454779525,0.08973085,-0.06819545,9.853045,3
android.sensor.gyroscope,511455203527081,511455210266971,1773454779529,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455208277966,511455215026190,1773454779534,-3.054324E-4,-0.0010690134,-6.108648E-4,3
android.sensor.accelerometer,511455206994164,511455215793481,1773454779534,0.09930214,-0.09451649,9.869795,3
android.sensor.gyroscope,511455213028851,511455219920825,1773454779539,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455217779737,511455224486294,1773454779543,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455216495935,511455224729731,1773454779543,0.104087785,-0.096909314,9.867402,3
android.sensor.gyroscope,511455222530570,511455229551710,1773454779548,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455227281456,511455239324627,1773454779558,9.162972E-4,1.527162E-4,0.0018325944,3
android.sensor.accelerometer,511455225997654,511455239582700,1773454779558,0.0849452,-0.09212367,9.843474,3
android.sensor.gyroscope,511455232032341,511455239659575,1773454779558,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455236783226,511455244660981,1773454779563,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455235499424,511455244808221,1773454779563,0.104087785,-0.06580263,9.853045,3
android.sensor.gyroscope,511455241534112,511455248544263,1773454779567,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455246284997,511455252906294,1773454779572,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455245001195,511455253078481,1773454779572,0.10887343,-0.06819545,9.860224,3
android.sensor.gyroscope,511455251035883,511455261085877,1773454779580,9.162972E-4,0.0013744457,6.108648E-4,3
android.sensor.gyroscope,511455255786768,511455262342752,1773454779581,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455254502966,511455262693950,1773454779581,0.0849452,-0.07058827,9.869795,3
android.sensor.gyroscope,511455260537654,511455270758950,1773454779589,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455264004685,511455271894002,1773454779591,0.09212367,-0.08015956,9.850653,3
android.sensor.gyroscope,511455265288487,511455272368429,1773454779591,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455270039372,511455276573898,1773454779595,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455273506456,511455281343481,1773454779600,0.104087785,-0.07058827,9.850653,3
android.sensor.gyroscope,511455274790258,511455281777023,1773454779600,-3.054324E-4,1.527162E-4,-0.0018325944,3
android.sensor.gyroscope,511455279541143,511455287543117,1773454779606,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455284292029,511455290978481,1773454779610,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455283008226,511455291130148,1773454779610,0.09451649,-0.061016977,9.857831,3
android.sensor.gyroscope,511455289042914,511455296317596,1773454779615,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455293793799,511455300651554,1773454779619,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455292509997,511455300814627,1773454779619,0.08733802,-0.05383851,9.860224,3
android.sensor.gyroscope,511455298544685,511455305521033,1773454779624,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511455302011716,511455309670304,1773454779628,0.07537391,-0.039481573,9.841082,3
android.sensor.gyroscope,511455303295518,511455309798846,1773454779628,-3.054324E-4,-0.0010690134,0.0018325944,3
android.sensor.gyroscope,511455308046404,511455314639002,1773454779633,-0.0015271619,-0.0010690134,-6.108648E-4,3
android.sensor.accelerometer,511455311513487,511455319853585,1773454779638,0.07776674,-0.04426722,9.833903,3
android.sensor.gyroscope,511455312797289,511455320015773,1773454779639,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511455317548174,511455324195825,1773454779643,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511455322299060,511455330022544,1773454779649,9.162972E-4,0.0013744457,6.108648E-4,3
android.sensor.accelerometer,511455321015258,511455330191190,1773454779649,0.08973085,-0.04426722,9.867402,3
android.sensor.accelerometer,511455330517029,511455338657960,1773454779657,0.096909314,-0.029910283,9.855438,3
android.sensor.accelerometer,511455340018747,511455348346658,1773454779667,0.08733802,-0.07298109,9.84826,3
android.sensor.gyroscope,511455334091039,511455348834783,1773454779667,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455349520518,511455357427231,1773454779676,0.09930214,-0.07776674,9.855438,3
android.sensor.accelerometer,511455359022289,511455367882231,1773454779687,0.096909314,-0.101694964,9.845867,3
android.sensor.gyroscope,511455353094581,511455368040148,1773454779687,3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511455368526351,511455376300981,1773454779695,0.101694964,-0.08255238,9.843474,3
android.sensor.gyroscope,511455372098070,511455387297231,1773454779706,-9.162972E-4,-1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511455378025779,511455387713169,1773454779706,0.111266255,-0.09212367,9.869795,3
android.sensor.accelerometer,511455387527549,511455395220721,1773454779714,0.096909314,-0.104087785,9.869795,3
android.sensor.gyroscope,511455391101612,511455404985148,1773454779724,-3.054324E-4,4.581486E-4,-9.162972E-4,3
android.sensor.accelerometer,511455397029320,511455405143377,1773454779724,0.09930214,-0.07537391,9.855438,3
android.sensor.accelerometer,511455406531091,511455414274575,1773454779733,0.096909314,-0.08733802,9.862617,3
android.sensor.accelerometer,511455416032862,511455424015565,1773454779743,0.08973085,-0.07537391,9.84826,3
android.sensor.gyroscope,511455410105154,511455424167127,1773454779743,0.0,4.581486E-4,-6.108648E-4,3
android.sensor.accelerometer,511455425534581,511455433291554,1773454779752,0.07537391,-0.05623133,9.84826,3
android.sensor.accelerometer,511455435036351,511455442838117,1773454779761,0.08973085,-0.06580263,9.860224,3
android.sensor.gyroscope,511455429108643,511455442976346,1773454779762,-3.054324E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455444538122,511455452388117,1773454779771,0.08973085,-0.07058827,9.860224,3
android.sensor.accelerometer,511455454039893,511455462085304,1773454779781,0.08015956,-0.06580263,9.853045,3
android.sensor.gyroscope,511455448112185,511455462188065,1773454779781,3.054324E-4,4.581486E-4,6.108648E-4,3
android.sensor.accelerometer,511455463541612,511455471179992,1773454779790,0.08733802,-0.04426722,9.853045,3
android.sensor.accelerometer,511455473043383,511455480630148,1773454779799,0.08733802,-0.05383851,9.838689,3
android.sensor.gyroscope,511455467115674,511455480709992,1773454779799,6.108648E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455482545154,511455490504262,1773454779809,0.061016977,-0.041874398,9.865009,3
android.sensor.gyroscope,511455486119164,511455499908742,1773454779819,0.0,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455492046872,511455499989679,1773454779819,0.08015956,-0.06580263,9.855438,3
android.sensor.accelerometer,511455501548643,511455509481971,1773454779828,0.058624156,-0.0634098,9.860224,3
android.sensor.gyroscope,511455505122706,511455518993585,1773454779838,-6.108648E-4,-1.527162E-4,0.0,3
android.sensor.accelerometer,511455511050414,511455519091971,1773454779838,0.09930214,-0.0634098,9.857831,3
android.sensor.accelerometer,511455520552185,511455528354419,1773454779847,0.08973085,-0.0634098,9.860224,3
android.sensor.gyroscope,511455524126247,511455537722700,1773454779856,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455530053956,511455538537440,1773454779857,0.09212367,-0.07058827,9.843474,3
android.sensor.accelerometer,511455539555674,511455548048273,1773454779867,0.111266255,-0.08255238,9.872188,3
android.sensor.gyroscope,511455543129737,511455557134158,1773454779876,3.054324E-4,4.581486E-4,0.0,3
android.sensor.accelerometer,511455549057445,511455557250304,1773454779876,0.08015956,-0.08733802,9.853045,3
android.sensor.accelerometer,511455558559216,511455568018429,1773454779887,0.07058827,-0.08015956,9.867402,3
android.sensor.accelerometer,511455568060987,511455575906919,1773454779895,0.07776674,-0.09451649,9.855438,3
android.sensor.gyroscope,511455562133279,511455576001346,1773454779895,-6.108648E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455577562706,511455585798012,1773454779904,0.09930214,-0.106480606,9.865009,3
android.sensor.gyroscope,511455581136768,511455594788481,1773454779913,0.0,-1.527162E-4,0.0,3
android.sensor.accelerometer,511455587064476,511455594910408,1773454779914,0.08255238,-0.09212367,9.84826,3
android.sensor.accelerometer,511455596566247,511455604699887,1773454779923,0.11365908,-0.08973085,9.860224,3
android.sensor.gyroscope,511455600140310,511455613850721,1773454779932,3.054324E-4,-1.527162E-4,0.0,3
android.sensor.accelerometer,511455606068018,511455614008794,1773454779933,0.101694964,-0.058624156,9.865009,3
android.sensor.accelerometer,511455615569737,511455623690877,1773454779942,0.08973085,-0.0634098,9.855438,3
android.sensor.gyroscope,511455619143799,511455633296294,1773454779952,3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455625071508,511455633469992,1773454779952,0.09451649,-0.06819545,9.836296,3
android.sensor.accelerometer,511455634573279,511455642361710,1773454779961,0.08733802,-0.08015956,9.855438,3
android.sensor.gyroscope,511455638147341,511455652122075,1773454779971,-3.054324E-4,-4.581486E-4,0.0,3
android.sensor.accelerometer,511455644075049,511455652297544,1773454779971,0.07298109,-0.058624156,9.860224,3
android.sensor.accelerometer,511455653576768,511455661407804,1773454779980,0.07298109,-0.06819545,9.838689,3
android.sensor.gyroscope,511455657150831,511455670713533,1773454779989,-3.054324E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455663078539,511455670863533,1773454779990,0.08255238,-0.05383851,9.845867,3
android.sensor.accelerometer,511455672580310,511455680239210,1773454779999,0.09212367,-0.0634098,9.860224,3
android.sensor.accelerometer,511455682082081,511455690114367,1773454780009,0.07298109,-0.061016977,9.843474,3
android.sensor.gyroscope,511455676154372,511455690263846,1773454780009,6.108648E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455691583799,511455699537596,1773454780018,0.08733802,-0.07776674,9.867402,3
android.sensor.accelerometer,511455701085570,511455708743273,1773454780027,0.10887343,-0.07298109,9.87458,3
android.sensor.gyroscope,511455695157862,511455708861762,1773454780028,-3.054324E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455710587341,511455718455512,1773454780037,0.09451649,-0.05623133,9.845867,3
android.sensor.accelerometer,511455720089112,511455728045929,1773454780047,0.09212367,-0.07537391,9.836296,3
android.sensor.gyroscope,511455714161404,511455728218481,1773454780047,0.0,7.6358096E-4,6.108648E-4,3
android.sensor.accelerometer,511455729590831,511455737514887,1773454780056,0.096909314,-0.07537391,9.850653,3
android.sensor.accelerometer,511455739092601,511455747749106,1773454780066,0.09930214,-0.08015956,9.850653,3
android.sensor.gyroscope,511455733164893,511455747895981,1773454780067,-3.054324E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455748594372,511455756317960,1773454780075,0.101694964,-0.07776674,9.841082,3
android.sensor.gyroscope,511455752168435,511455767390669,1773454780086,-3.054324E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455758096143,511455767579679,1773454780086,0.106480606,-0.08973085,9.865009,3
android.sensor.accelerometer,511455767597862,511455775641242,1773454780094,0.096909314,-0.08733802,9.857831,3
android.sensor.gyroscope,511455771171924,511455785324575,1773454780104,-3.054324E-4,4.581486E-4,-3.054324E-4,3
android.sensor.accelerometer,511455777099633,511455785515825,1773454780104,0.096909314,-0.05623133,9.853045,3
android.sensor.accelerometer,511455786601404,511455794348221,1773454780113,0.08015956,-0.07537391,9.838689,3
android.sensor.gyroscope,511455790175466,511455804209158,1773454780123,-3.054324E-4,4.581486E-4,0.0,3
android.sensor.accelerometer,511455796103174,511455804394314,1773454780123,0.08015956,-0.07058827,9.84826,3
android.sensor.accelerometer,511455805604945,511455813455408,1773454780132,0.06819545,-0.061016977,9.862617,3
android.sensor.gyroscope,511455809178956,511455822966606,1773454780142,6.108648E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455815106664,511455823131710,1773454780142,0.09212367,-0.08255238,9.845867,3
android.sensor.accelerometer,511455824608435,511455832450669,1773454780151,0.0849452,-0.061016977,9.853045,3
android.sensor.gyroscope,511455828182497,511455841911085,1773454780161,-3.054324E-4,4.581486E-4,3.054324E-4,3
android.sensor.accelerometer,511455834110206,511455842092127,1773454780161,0.096909314,-0.06580263,9.857831,3
android.sensor.accelerometer,511455843611924,511455851588012,1773454780170,0.07776674,-0.0849452,9.869795,3
android.sensor.gyroscope,511455847185987,511455860855669,1773454780179,6.108648E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511455853113695,511455861596189,1773454780180,0.08973085,-0.06819545,9.841082,3
android.sensor.accelerometer,511455862615466,511455870475669,1773454780189,0.09930214,-0.06819545,9.84826,3
android.sensor.gyroscope,511455866189529,511455879727544,1773454780198,-3.054324E-4,4.581486E-4,6.108648E-4,3
android.sensor.accelerometer,511455872117237,511455880178689,1773454780199,0.08973085,-0.07058827,9.853045,3
android.sensor.accelerometer,511455881618956,511455889656033,1773454780208,0.0634098,-0.06819545,9.857831,3
android.sensor.gyroscope,511455885193018,511455898846241,1773454780217,-3.054324E-4,-1.527162E-4,0.0,3
android.sensor.accelerometer,511455891120726,511455899399419,1773454780218,0.104087785,-0.0634098,9.838689,3
android.sensor.accelerometer,511455900622497,511455908517335,1773454780227,0.07058827,-0.06580263,9.855438,3
android.sensor.gyroscope,511455904196560,511455917844210,1773454780236,-3.054324E-4,-7.6358096E-4,-3.054324E-4,3
android.sensor.accelerometer,511455910124268,511455918331710,1773454780237,0.08015956,-0.06819545,9.867402,3
android.sensor.accelerometer,511455919626039,511455927913481,1773454780247,0.08015956,-0.06819545,9.853045,3
android.sensor.gyroscope,511455923200049,511455936770981,1773454780255,0.0,1.527162E-4,0.0,3
android.sensor.accelerometer,511455929127758,511455936864158,1773454780256,0.08733802,-0.07537391,9.845867,3
android.sensor.accelerometer,511455938629529,511455947818689,1773454780266,0.0849452,-0.07058827,9.855438,3
android.sensor.gyroscope,511455942203591,511455955758273,1773454780274,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511455948131299,511455955895304,1773454780275,0.08973085,-0.0849452,9.850653,3
android.sensor.accelerometer,511455957633070,511455965670721,1773454780284,0.0849452,-0.05623133,9.845867,3
android.sensor.gyroscope,511455961207081,511455974825304,1773454780293,0.0,4.581486E-4,-6.108648E-4,3
android.sensor.accelerometer,511455967134789,511455974961762,1773454780294,0.08255238,-0.051445685,9.843474,3
android.sensor.accelerometer,511455976636560,511455984664314,1773454780303,0.07298109,-0.06580263,9.865009,3
android.sensor.gyroscope,511455980210622,511455993954262,1773454780313,-6.108648E-4,1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511455986138331,511455994114991,1773454780313,0.09212367,-0.058624156,9.850653,3
android.sensor.accelerometer,511455995640101,511456003512960,1773454780322,0.06819545,-0.07537391,9.850653,3
android.sensor.gyroscope,511455999214112,511456012899991,1773454780332,-3.054324E-4,-1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511456005141820,511456013035096,1773454780332,0.08733802,-0.08015956,9.853045,3
android.sensor.accelerometer,511456014643591,511456023118846,1773454780342,0.111266255,-0.07298109,9.855438,3
android.sensor.gyroscope,511456018217654,511456032354731,1773454780351,-3.054324E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511456024145362,511456032482335,1773454780351,0.096909314,-0.06819545,9.860224,3
android.sensor.accelerometer,511456033647133,511456041518325,1773454780360,0.09930214,-0.07298109,9.860224,3
android.sensor.gyroscope,511456037221143,511456050847856,1773454780369,0.0,-4.581486E-4,-3.054324E-4,3
android.sensor.accelerometer,511456043148851,511456051028481,1773454780370,0.08973085,-0.06580263,9.857831,3
android.sensor.accelerometer,511456052650622,511456060285148,1773454780379,0.09930214,-0.06580263,9.841082,3
android.sensor.gyroscope,511456056224685,511456070038585,1773454780389,6.108648E-4,-0.0010690134,3.054324E-4,3
android.sensor.accelerometer,511456062152393,511456070213846,1773454780389,0.05623133,-0.07058827,9.8937235,3
android.sensor.accelerometer,511456071654164,511456079990512,1773454780399,0.101694964,-0.02751746,9.826724,3
android.sensor.accelerometer,511456081155883,511456089019314,1773454780408,0.09212367,-0.06819545,9.862617,3
android.sensor.gyroscope,511456075228174,511456089202023,1773454780408,0.0018325944,-0.0029016077,0.0,3
android.sensor.accelerometer,511456090657654,511456100652804,1773454780419,0.08015956,-0.07537391,9.865009,3
android.sensor.gyroscope,511456091941456,511456100842283,1773454780419,-0.0015271619,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511456096692341,511456103078325,1773454780422,0.0021380268,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456100159424,511456107937804,1773454780427,0.09930214,-0.058624156,9.8219385,3
android.sensor.gyroscope,511456101443226,511456108117127,1773454780427,-3.054324E-4,0.0013744457,6.108648E-4,3
android.sensor.gyroscope,511456106194112,511456112637543,1773454780431,-3.054324E-4,0.0013744457,-6.108648E-4,3
android.sensor.gyroscope,511456110944997,511456117411346,1773454780436,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511456109661195,511456117520721,1773454780436,0.08255238,-0.07776674,9.872188,3
android.sensor.gyroscope,511456115695883,511456122121137,1773454780441,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511456120446768,511456128072700,1773454780447,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456119162966,511456128218325,1773454780447,0.08973085,-0.07537391,9.872188,3
android.sensor.gyroscope,511456125197601,511456131957960,1773454780451,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511456129948487,511456136560460,1773454780455,9.162972E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456128664685,511456136676137,1773454780455,0.09930214,-0.07298109,9.845867,3
android.sensor.gyroscope,511456134699372,511456141397908,1773454780460,9.162972E-4,-0.0010690134,-6.108648E-4,3
android.sensor.gyroscope,511456139450258,511456147483429,1773454780466,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456138166456,511456147633898,1773454780466,0.096909314,-0.07776674,9.838689,3
android.sensor.gyroscope,511456144201143,511456151389106,1773454780470,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511456148952029,511456155864366,1773454780475,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511456147668226,511456156018325,1773454780475,0.0849452,-0.06819545,9.87458,3
android.sensor.gyroscope,511456153702914,511456160241293,1773454780479,9.162972E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511456158453747,511456165197596,1773454780484,-3.054324E-4,1.527162E-4,-0.0018325944,3
android.sensor.accelerometer,511456157169945,511456165576971,1773454780484,0.09930214,-0.07537391,9.845867,3
android.sensor.gyroscope,511456163204633,511456170031918,1773454780489,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.gyroscope,511456167955518,511456174571502,1773454780493,-0.0015271619,-0.0010690134,-6.108648E-4,3
android.sensor.accelerometer,511456166671716,511456174698585,1773454780493,0.111266255,-0.07298109,9.84826,3
android.sensor.gyroscope,511456172706404,511456179175200,1773454780498,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456176173487,511456184620721,1773454780503,0.096909314,-0.07776674,9.865009,3
android.sensor.gyroscope,511456177457289,511456184772804,1773454780503,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511456182208174,511456188558898,1773454780507,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511456185675258,511456193943221,1773454780513,0.08733802,-0.0634098,9.862617,3
android.sensor.gyroscope,511456186959060,511456194076554,1773454780513,9.162972E-4,-0.0010690134,6.108648E-4,3
android.sensor.gyroscope,511456191709945,511456198408950,1773454780517,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511456195177029,511456205254679,1773454780524,0.09212367,-0.07776674,9.833903,3
android.sensor.gyroscope,511456196460831,511456205448168,1773454780524,-3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.gyroscope,511456201211716,511456207684627,1773454780526,-3.054324E-4,1.527162E-4,-0.0018325944,3
